Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG000BH3JF8 FIGI,BBG000Q5ZRM7 FIGI,BBG00FN64XT9 FIGI,BBG000FKJRC5 FIGI,BBG000PWTD92 FIGI,BBG000K1T9L0 FIGI,BBG00XP21PQ0 FIGI,BBG005CHLM96 FIGI,BBG000BP30Y0 FIGI,BBG000BJW241 FIGI,BBG001DCTG63 FIGI,BBG000V78V75 FIGI,BBG000BJGGV8 FIGI,BBG000BK2F42 FIGI,BBG012QSDSK6 FIGI,BBG000BK6MB5 FIGI,BBG000PQ4W72 FIGI,BBG00NBK0GC3 FIGI,BBG000CVRFS4 FIGI,BBG00Z9CCRH5 FIGI,BBG00XXPB3L3 FIGI,BBG000G9W6L0 FIGI,BBG000BLNNH6 FIGI,BBG000BD2167 FIGI,BBG00VSYYVB8 FIGI,BBG000BMQCP6 FIGI,BBG018CYVVW5 FIGI,BBG000BMTX31 FIGI,BBG000BMY992 FIGI,BBG000CS7CT9 FIGI,BBG000BNGTQ7 FIGI,BBG000N7KBZ3 FIGI,BBG000H9LNX1 FIGI,BBG000F9XKN7 FIGI,BBG000BT1XR0 FIGI,BBG004S641N5 FIGI,BBG000BGKJ70 FIGI,BBG000CS0D96 FIGI,BBG000CYSFS7 FIGI,BBG00RP5HYS8 FIGI,BBG00Q741Z16 FIGI,BBG000BFRRX8 FIGI,BBG000BGKTF9 FIGI,BBG000BCVMH9 FIGI,BBG000C3J3C9 FIGI,BBG000KMVDV1 FIGI,BBG00JGMWFM9 FIGI,BBG00G5JGQ66 FIGI,BBG000FKMP26 FIGI,BBG00B8NWRF5 FIGI,BBG000BVMGF2 FIGI,BBG000H9G7X2 FIGI,BBG00D0Y81M1 FIGI,BBG000BRNGM2 FIGI,BBG000BCQ4P6 FIGI,BBG000BJ5HK0 FIGI,BBG000C221G9 FIGI,BBG000BDCQ25 FIGI,BBG000C2VBB0 FIGI,BBG000CGC1X8 FIGI,BBG000HT5G06 FIGI,BBG00HY28K89 FIGI,BBG002293PJ4 FIGI,BBG000P5LMQ0 FIGI,BBG001KFKQM7 FIGI,BBG000BLV2Q3 FIGI,BBG000BT2TP0 FIGI,BBG000BLJWF3 FIGI,BBG000BSJK37 FIGI,BBG002BC7WC5 FIGI,BBG000BVWZF9 FIGI,BBG000BW3299 FIGI,BBG000BXMFC3 FIGI,BBG00RRGSJR4 FIGI,BBG000BDD940 FIGI,BBG000CQCCK6 FIGI,BBG000G7CDN9 FIGI,BBG000BD53V2 FIGI,BBG000MQQ963 FIGI,BBG001D8R5D0 FIGI,BBG000C6W444 FIGI,BBG000BGYMH7 FIGI,BBG000C8H633 FIGI,BBG01KN29X02 FIGI,BBG01KP5K5J1 FIGI,BBG01KPVGL95 FIGI,BBG01KQ6DGT1 FIGI,BBG01KR2QD67 FIGI,BBG01KRNB1K7 FIGI,BBG01KS17Q79 FIGI,BBG01KS86ML8 FIGI,BBG01KT2GV75 FIGI,BBG01KTTNW30 FIGI,BBG01KV3M6P8 FIGI,BBG01KVL5BC0 FIGI,BBG01KWMZZF8 FIGI,BBG01KX68KZ3 FIGI,BBG01KXPHJ11 FIGI,BBG01KY0T8K5 FIGI,BBG01KYM8ZF6 FIGI,BBG01KZHH1S7 FIGI,BBG01L01L9T5 FIGI,BBG01L0NGR77 FIGI,BBG000BPH459 FIGI,BBG000JCPGZ1 FIGI,BBG000BJSBJ0 FIGI,BBG00GNT7999 FIGI,BBG000CHSS88 FIGI,BBG000BS9489 FIGI,BBG000QFJJW0 FIGI,BBG000C496P7 FIGI,BBG000JK9DK4 FIGI,BBG000QYVKN2 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG000C1XVK6 FIGI,BBG000BLKK03 FIGI,BBG01KHLTFQ6 FIGI,BBG01KJC4Y71 FIGI,BBG01KJN6WX0 FIGI,BBG01KJYB0R7 FIGI,BBG01KM5DFP3 FIGI,BBG003CVMLQ2 FIGI
4/25/2023,209.45,8717.631,2226.513,1745.952,1907.14,1962.167,2127.79,75.08,142.19,76.85736,2045.733629,20.01,2142.02,965.6,101.863,1095.92,116.959063,1126.098,800.94,651.16,541.55,1556.86,837.71,2522.36,500.58,230.39,188.12,355.2,50.64,134.05,1077.13,984.33,1167.22,932.96,955.66,3118.52,3030.23,2083.19,8780.81,49.43524,93.67137,31.70849,2.39616,205.6336,97.64,23.29,247.05,81.19,101.89,5.77,35.28,119.63,145.47,11.18,55.92,88.79,55.28,19.09,98.44,102.1,0.75,115.61,11.66,8.09,80.95,125.89,51.18,18.04,67.43,18.71818207,46.45,47.97,21.44,34.7,17.02,28.52,6.93,0.811763052,185.31,16.9,476.01,21.69,42.32,8.6,142.22,94.95,79.27,47.09,10.42,58.67,12.17,84.87,41.12,114.91,22.96,100.88,116.27,170.83,154.43,53.32,13.2,124.21,114.05,112.68,17.23,245.65,280.92,33.45,34.61,72.12,138.76,17.51,31.62,364.01,194.75,377.64,26.63,100.78,161.79,81.91,92.8,80.01,102.92,35.42,352.52,23.74,90.3,90.97,94.32,92.5,99.98,91.55,90.15,116.99,102.96,122.35,105.13,92.22,102.88,106.12,110,109.08,102.88,110.5,98.37,91.51,275.42,49.07,77.82,43.5,339.37,93.09,33.86,21.97,30.3,26.74,368.53,207.55,370,501.69,96.49,103.89,94.59,95.18,80.85,109.79
4/26/2023,209.48,8684.191,2218.13,1730.411,1913.042,1939.589,2119.67,74.79,140,74.095003,2037.218288,19.6,2135.76,967.85,101.467,1097.42,116.706554,1121.809,795.05,642.83,536.37,1534.96,822.05,2566.05,494.68,228.49,186.95,346.78,51.65,133.34,1091.26,984.14,1164.5,932.07,954.38,3248.68,3024.86,2090.89,8780.81,47.40708,91.53521,31.41165,2.37457,206.0591,97.67,22.86,240.84,80.18,99.71,5.92,35.22,109.41,143.52,11.07,55.3,87.47,54.84,17.69,96.21,93.04,0.745,110.77,11.22,7.89,77.46,125.85,51.15,18.06,66.6,18.58053119,47.09,47.82,21.53,34.55,16.45,28.37,6.79,0.808671268,189.94,17.73,473.97,22.49,40.65,8.54,142.3,94.42,77.44,46.54,10.48,58.33,12.15,83.97,39.55,114.06,23,99.17,113.85,165.12,153.29,52.42,13.23,125.2,114.16,111.52,16.88,245.2,248.06,34.09,34.2,70.44,137.11,17.2,31,367.08,191.5,375.01,26.41,96.51,145.75,80.78,91.78,79.35,100.98,35.145,344.52,23.29,89.02,89.69,93.14,91.46,99.88,90.45,90,116.59,102.41,122.38,104.28,91.19,102.6,105.96,109.23,108.47,102.54,109.98,98.37,90.63,295.37,47.33,74.07,42.63,305.52,90.54,33.98,21.65,29.83,26.56,366.76,209.4,368.94,505.47,95.43,103.69,93.5,93.91,81.61,110.25
4/27/2023,209.48,8854.32,2260.682,1751.223,1950.76,1974.109,2110.45,75.04,141.39,74.553734,2040.280239,19.63,2133.38,972.18,101.503,1098.85,115.8859,1152.85,803.31,645.68,544.95,1542.8,838.37,2621.78,501.4,234.04,197.28,350.94,52.02,136.97,1110.45,985.12,1165.49,931.21,953.68,3335.02,3099.27,2109.45,8780.81,45.07932,91.76154,31.86005,2.37867,205.1284,101.75,23.35,245.67,82.41,96.13,6.09,35.91,111.31,146.88,11.39,55.6,89.66,56.31,18.1,98.06,99.6,0.7577,111.36,11.91,8.11,80.82,126.97,52.32,18.34,70.5,18.7735696,47.29,48.34,22.2,34.77,16.68,28.9,6.92,0.831047595,193.91,18.6,479.89,22.69,41.46,8.91,144.26,95.99,77.97,46.56,11.02,59.95,12.81,85.05,40.45,115.25,23.39,100.29,114.94,169.46,154.94,57.53,13.17,123.34,113.92,113.26,17.37,254.75,259.92,34.95,35.2,72.16,135.5,17.61,33.775,386.2,193.54,357.66,26.94,97.74,153.45,83.91,93.72,78.8,103.83,35.54,358.05,23.48,90.46,91.14,94.47,92.68,100.23,91.77,90.7,117.42,103.32,123.15,104.62,92.25,104.32,106.36,109.97,109.74,103.32,110.77,94.44,91.72,304.83,47.52,75.85,43.8,313.21,90.26,34.77,23.08,30.17,27,373.67,238.56,373.87,525.28,96.8,105.43,94.84,95.34,81.75,111.6
4/28/2023,209.55,8928.35,2279.165,1768.987,1965.301,1992.202,2122.2,75.36,142.37,76.56816,2040.382305,19.91,2143.85,977.05,101.659,1099.56,116.359304,1152.416,807.2,655.2,551.42,1555.39,846.11,2649.95,507.06,236.74,198.35,350.26,52.08,137.79,1110.99,985.69,1165.7,933.75,952.96,3364.74,3125.04,2146.7,8780.81,43.18182,92.36871,33.32465,2.30863,209.9947,99.15,23.85,246.72,82.97,97.09,5.99,36.41,114.07,148.21,11.69,57.61,89.47,58.72,18.06,98.97,102.22,0.755,114.3,12.04,8.4,75.4,126.41,53.4,18.92,71.84,18.86447994,47.66,48.63,22.03,35.1,16.65,32.54,7.13,0.83073474,192.81,18.24,489.5,22.8,41.82,8.67,145.16,97.3,78.84,47.25,11.47,67.54,13.03,86.5,40.26,115.76,23.54,101.61,114.14,174.48,157.38,58.08,12.98,125.79,116.8,112.94,17.8,255.13,297.77,34.66,35.04,74.17,138.93,17.67,35.11,379.03,195.7,361.11,27.13,97.67,156.33,85.72,96.02,80.2,103.84,35.925,363.2,24.16,91.71,92.4,95.28,93.54,101.44,92.62,92.16,118.2,104.34,124.09,105.24,93.12,105.27,107.47,110.99,110.65,104.47,111.65,95.91,92.68,307.26,49.03,76.63,41.93,320.39,90.57,35.72,23.33,29.64,26.29,380.03,240.32,378,530.49,97.71,106.34,95.77,96.29,83.34,111.81
5/1/2023,209.58,8924.919,2278.512,1769.211,1965.499,1990.911,2101.74,74.69,142.66,75.451251,2033.339816,19.76,2139.19,976.74,102.151,1098.62,115.649147,1140.151,807.92,646.97,549.94,1564.51,850.77,2654.81,506.87,234.56,198.2,350.98,52.93,137.19,1108.15,985.46,1165.71,935.14,951.93,3350.18,3125.76,2179.24,8780.81,44.36562,94.34823,33.32465,2.30863,214.2671,96.93,23.87,246.87,83.53,97.25,5.68,36.44,111.47,148.95,11.66,57.57,90.53,56.69,17.4,101.18,102.52,0.7684,115.49,11.99,8.41,76.16,126.09,53.34,18.54,72.65,18.88130654,48.02,49.28,21.48,34.86,16.52,32.21,7.01,0.821893348,186.61,17.88,498.73,23.02,41.17,8.46,146.15,93.17,79.33,47.34,11.21,69.45,13.47,87.48,40.6,115.86,23.3,100.56,114.55,174.68,158.91,57.61,13.2,125.62,115.84,111.31,17.88,259.36,290.82,35.02,34.28,74.13,139.18,17.5,37.16,381.82,198.63,361.64,27.38,98.19,162.01,86.63,98.64,82.07,104.5,36.4,367.37,24.04,92.6,93.29,95.34,93.63,103.66,92.5,92.78,117.34,104.64,123.64,105.67,92.95,106.52,108.39,111.07,110.16,103.96,111.5,93.81,92.74,305.56,48.51,76.8,42.66,317.74,92.18,34.66,23.44,29.22,26.77,379.86,243.18,380.34,535.13,97.56,107.33,95.89,96.2,83.8,112.19
5/2/2023,209.54,8821.593,2251.136,1732.11,1946.938,1959.526,2121.8,74.62,140.24,71.462287,2065.082045,19.16,2123.01,973.94,101.958,1093.71,116.722311,1141.941,805.32,619.28,537.3,1556.88,841.85,2630.12,502.06,230.49,194.67,346.67,51.48,134.53,1107.65,983.9,1167.9,935.13,950.32,3333.72,3094.09,2144.92,8780.81,42.71147,92.96697,32.439,2.26945,215.2066,94.75,23.55,245.22,82.92,95.05,5.47,35.04,108.7,149.79,11.42,57.18,96.75,53.13,16.94,101.51,102.8,0.7664,119.02,12.06,8.19,75.34,125.16,54.33,17.87,72.57,18.82054384,47.87,49.44,20.81,34.6,15.96,32.1,6.95,0.823183694,186.32,17.54,430.12,23.14,41.82,8.24,146.06,89.55,78.16,46.36,11.28,69.31,13.36,87.5,39.71,112.39,23.06,100.01,112.3,173.36,159,57.85,12.44,125.28,116.11,108,17.36,257.8,294.24,37.86,33.41,73.98,134.52,17.07,34.67,379.16,196.07,355.42,27.12,96.68,162.93,83.58,113.81,79.73,104.52,36.265,371.85,22.74,91.34,92.02,94.32,92.58,102.9,91.26,91.23,116.43,103.6,122.57,104.79,91.82,106.48,108.03,110.14,108.99,102.64,110.47,90.46,91.78,305.41,45.02,75.94,42.6,315.57,91.04,33.3,22.99,27.37,27.38,376.03,239.24,382,533.06,96.44,106.97,94.9,95.16,82.07,111.42
5/3/2023,209.56,8759.954,2236.416,1739.284,1938.056,1944.96,2131.52,74.58,139.27,68.410729,2079.064956,18.69,2139.6,969.62,101.343,1095.69,117.069561,1133.791,798.98,607.37,530.92,1555.15,838.62,2608.26,496.5,229.12,194.34,345.58,51.33,135.47,1106.02,982.55,1168.52,935.98,949.86,3310.42,3072.54,2117.89,8780.81,44.16998,92.96739,29.60596,2.32092,217.6708,94.79,23.58,202.7,82.41,93.73,5.9,35.2,107.75,150.74,12.96,58.03,95.77,52.86,16.69,101.77,114.74,0.804,118.2,12.37,8.2,73.92,123.45,54.02,17.81,71.59,18.67237634,47.19,48.94,20.19,34.32,16.5,31.71,7.16,0.817308656,184.73,17.34,450.98,22.91,41.09,8.56,137.51,88.03,78.88,45.96,11.02,67.59,13.53,87.46,40.39,111.5,22.77,90.27,112.91,170.78,160.57,57.66,12.44,125.01,112.83,107.64,17.21,256.57,295.81,36.04,32.89,74.27,133.81,17.09,35,382.31,195.33,350.23,26.69,97.73,164.64,85.76,110.9,83.21,104.15,36.4,368.55,22.27,90.57,91.25,93.28,91.57,102.21,90.29,90.82,114.02,102.33,119.55,103.37,91.05,105.9,107.37,109.42,107.36,101.06,108.65,89.98,90.94,304.4,43.29,75.39,42.44,320.67,87.04,33.34,22.89,26.46,26.52,374.9,237.03,376.04,529.79,95.51,106.64,93.93,94.17,81.73,111.56
5/4/2023,209.58,8697.675,2219.931,1718.811,1927.271,1925.882,2127.65,74.36,138.13,68.37084,2098.15112,18.8,2130.58,976.36,101.399,1091.99,117.732347,1125.898,796.63,600.65,524.05,1542.58,829.44,2595.47,493.32,231.23,191.9,348.11,51.14,133.27,1103.5,979.23,1168.14,936.21,947.16,3303.86,3045.52,2108.62,8780.81,41.69129,88.92637,28.59885,2.31802,214.7989,95.88,22.24,201,81.22,92.39,5.95,33.55,106.84,156.4,12.68,57.06,93.69,53.23,16.45,99.32,109.03,0.7171,116.15,11.88,8.01,72.54,122.57,65.6,17.92,70.76,18.61745622,45.38,48.28,19.58,33.47,16.14,31.41,6.99,0.811618879,183.74,16.9,438.46,22.24,41.1,8.71,136.54,85.63,78.37,45.7,10.91,66.75,13.39,84.05,40.57,114.02,21.83,88.9,117.96,168.15,154.95,57.12,12.32,125.22,106.58,108.25,16.13,252.49,291.36,36.32,32.03,72.45,133.86,16.91,35.95,385.59,197.06,328.38,27.41,97.42,161.72,82.8,106.77,83.98,106.33,35.95,389.28,22.08,88.93,89.59,92.72,91,101.43,89.59,89.41,112.75,101.16,118.64,103.2,90.54,105.8,107.31,109,106.38,100.85,108.64,89.66,90.38,305.41,42.39,75.51,40.82,312.24,87.72,32.18,16.4,26.07,25.49,376.12,233.52,371.55,528.5,94.99,106.14,93.42,93.54,80.15,111.16
5/5/2023,209.61,8858.859,2261.253,1759.879,1967.495,1958.231,2121.07,74.76,140.53,71.14317,2066.613021,19.26,2144.63,981.66,101.214,1098.1,116.88018,1148.4,803.74,617.15,536.83,1556.81,841.93,2665.88,501.5,234.77,193.81,350.42,51.23,137.71,1114.36,981.39,1165.63,937.35,948.21,3356.85,3168.62,2166.43,8780.81,43.10332,88.92637,29.77537,2.36063,214.8964,96.42,22.69,203.54,84.39,92.48,6.18,34.01,108.63,160.08,13.2,58.29,95.31,55.75,17.93,100.24,114.18,0.7074,116.3,12.39,8.13,74.04,123.65,68.5,17.78,72.1,18.78361882,46.8,49.23,20.8,33.71,17,30.86,7.17,0.827839752,183.86,17.51,450.27,22.96,42.38,8.77,135.7,88.01,80.98,46.25,11.75,67.2,13.73,86.92,41.1,115.73,22.72,91.02,117.56,172.08,157.98,57.87,11.81,129.06,108.78,116.61,16.14,261.72,293.07,36.42,32.77,74.16,136.74,17.13,28.88,389.74,201.23,342.05,27.79,99.17,166.63,87.12,108.88,85.38,108.97,37.24,397.66,22.93,92.87,93.56,94,92.23,103.76,90.98,91.45,113.93,103.06,119.51,103.9,91.88,107.16,108.88,109.89,108.07,102.3,110.16,92.24,91.86,310.65,44.7,75.51,41.74,316.97,89.75,33.34,16.86,26.71,26.3,384.66,232.78,375.4,535.02,96.32,107.71,94.89,95.17,83.21,112.09
5/8/2023,209.7,8863.009,2263.132,1754.47,1970.364,1957.65,2110.23,74.55,140.49,72.958148,2075.186485,19.52,2152.22,989.44,101.377,1099.38,116.327791,1151.901,801.94,617.61,537.96,1553.41,838.82,2665.41,500.01,233.16,196.28,349.28,52.99,137.51,1118.7,982.84,1162.24,937.76,948.57,3340.76,3168.85,2182.82,8780.81,42.71278,90.8014,29.43106,2.33687,212.0599,97.37,22.51,206.01,84.57,92.64,6.44,34.73,107.69,159.98,13.11,58.32,93.65,55.96,18.84,100.92,110.47,0.7306,117.78,11.6,8.13,73.41,123.4,67.17,17.87,71.49,18.74155234,46.78,49.15,20.46,32.61,16.95,29.97,7.13,0.830363495,182.44,17.24,446.4,22.39,42.6,9.06,136.77,89.07,81.02,46.34,12.21,67.81,13.35,86.39,40.76,116.12,23.29,89.45,117.86,171.84,158.27,58.56,12.12,129.59,108.31,115.31,16.4,257.42,287.72,35.88,32.76,75.22,135.65,17.12,25.55,387.28,199.94,340.89,27.52,99.35,166.62,87.07,108.68,85,107.34,37.46,396.36,22.82,93.31,94.01,93.71,91.95,103.7,90.75,91.34,113.45,102.83,118.95,103.68,91.64,107.05,108.53,109.58,108.05,102.19,110.02,91.68,91.68,308.65,45.11,76.06,41.42,311.64,91.98,32.61,16.99,26.73,26.08,385.51,233.27,383.22,535.96,96.14,107.59,94.71,95.08,83.44,112.16
5/9/2023,209.72,8823.048,2253.41,1749.677,1961.431,1950.095,2107.84,74.36,140.39,73.506631,2085.086794,19.58,2143.4,982.24,101.605,1099.7,116.343547,1152.097,799.5,617.83,535.97,1542.68,840.28,2642.62,495.34,232.22,195.26,348.57,52.68,137.42,1118.67,982.68,1161.57,939.2,948.78,3328.23,3142.75,2144.98,8780.81,42.00702,88.79667,29.03075,2.34137,208.4435,96.61,22.68,201.26,84.85,91.81,6.07,35.18,107.68,158.76,13.06,57.91,92.87,55.65,19.75,101,111.77,0.677,119.08,11.83,8.14,73,121.17,66.26,18.2,70.99,18.68452888,46.51,49.16,20.03,32.24,16.61,30.95,7.36,0.830504785,175.4,17.15,437.6,22.2,42.78,9.01,139.04,89.01,80.88,46.47,12.31,68.23,13.43,84.93,40.71,118.42,23.44,87.86,118.5,170.13,157.31,58.42,12.07,129.12,105.77,114.31,16.12,262.72,284.06,36.26,33.47,70.97,134.21,17.02,24.22,387.84,200.59,340.67,27.71,99,168.15,86.65,109.1,85.91,106.8,37.43,398.69,22.9,92.23,92.92,93.55,91.74,102.41,90.6,90.05,113.04,102.08,118.04,102.22,91.4,105.71,107.19,108.63,107.4,101.35,109.21,91.74,91.34,307,44.12,75.58,41.7,312.15,91.67,32.33,16.53,27.13,25.94,382.94,233.37,382.87,530.2,95.92,106.99,94.45,94.82,82.42,112.18
5/10/2023,209.77,8862.852,2263.517,1759.512,1979.781,1948.845,2120.61,74.81,140.3,72.359804,2079.167021,19.47,2139.42,979.64,101.477,1099.1,117.069561,1159.341,798.32,610.73,532.87,1546.86,837.56,2674.99,495.59,234.5,198.56,351.86,53.1,139.67,1125.47,983.33,1159.71,940.79,946.94,3381.1,3171.85,2167.02,8780.81,41.15669,88.83193,28.79625,2.36973,206.91,98.87,22.72,201.19,84.66,92.46,5.97,35.16,108.15,158.89,13.38,58.39,93.14,55.14,20.01,99.54,112.84,0.665,114.49,11.49,8.24,73.29,122.02,66.65,18.32,70.5,18.65695197,47.38,49.12,19.97,31.83,15.2,30.65,7.05,0.835726721,172.23,16.98,431.62,22.37,43.08,8.77,139.2,87.04,81.64,46.71,12.23,69.02,13.66,85.8,40.96,117.67,22.95,88.28,119.31,172.51,157.06,58.41,12.06,130.39,106.46,115.38,16.42,262.26,284.09,36.53,33,70.75,136.15,17.04,23.57,394.01,199.06,336.05,27.68,97.75,171.82,87.35,109.32,87.28,106.81,37.76,400.93,22.67,92.43,93.12,93.36,91.66,102.8,90.43,90.07,112.97,102.11,117.77,102.14,91.39,105.33,106.92,108.17,106.83,100.91,108.8,91.48,91.39,312.31,43.9,76.89,41.64,314.41,91.14,32.36,15.85,26.58,26.05,382.54,233.08,385.98,529.63,95.85,106.9,94.36,94.7,82.22,111.62
5/11/2023,209.82,8849.692,2259.031,1744.707,1980.645,1938.39,2126.22,74.69,139.72,70.674466,2062.224224,19.15,2130.19,977.82,102.058,1098.05,117.211572,1165.734,800.82,603.13,531.79,1541.67,832.15,2662.98,490.69,232.11,201.84,347.84,53.14,137.36,1129.12,982.75,1160.69,939.55,945.35,3360.9,3169.94,2150.54,8780.81,41.00719,89.76108,28.60165,2.39207,204.5877,97.77,22.84,201.79,84.17,92.56,5.95,35.53,106.79,157.82,13.42,56.73,91.81,55,21.37,99.51,111.96,0.6237,112.5,11.19,8.36,74.2,120.9,66.51,17.73,69.78,18.71537764,46.89,49.16,20.18,32.23,13.23,30,6.97,0.840335202,173.04,17.33,429.59,22.74,42.83,8.58,139.96,87.42,80.95,46.37,12.18,68.45,16.45,85.55,40.65,118.33,23.34,87.19,118.1,172.31,156.81,58.65,11.97,129.48,104.06,114.84,16.27,265.01,281.99,36.76,32.85,70.95,135.95,16.96,22.3,388.62,198.08,334.08,27.96,98.08,164.22,86.4,107.73,86.01,105.12,38.135,400.57,22.47,92.44,93.13,92.88,91.25,101.86,90.08,89.81,112.45,101.69,117.02,101,91.06,105.26,106.58,107.6,106.75,100.51,108.13,90.66,91.11,310.11,43.36,76.1,41.25,310.42,91.13,31.33,15.37,27.53,25.66,383.39,235.79,387.1,528.99,95.56,107.04,93.88,94.48,82.25,113.06
5/12/2023,209.85,8837.684,2254.829,1740.849,1975.606,1936.16,2116.27,74.42,140,69.846756,2061.509769,19.03,2126.26,973,102.681,1095.94,116.596056,1155.362,803.68,603.84,529.6,1538.82,832.24,2657.03,491.53,232.46,202.22,349.38,52.63,134.71,1125.32,982.59,1162.84,937.58,945.17,3355.98,3155.1,2150.63,8780.81,40.57682,89.47307,28.49735,2.38203,201.5119,97.1,22.87,199.15,83.66,91.88,5.72,35.24,105.94,158.31,13.09,56.29,91.95,55.07,22.5,98.8,111.49,0.5885,113.55,11.47,8.17,74.47,122.84,66.21,17.13,70.06,18.7822166,46.83,49.18,19.87,33,12.72,29.92,6.88,0.832858404,174.24,17.18,429.9,22.81,42.4,8.23,138.51,86.34,81.93,46.71,12.42,68.89,16.15,85.4,41.02,118.26,23.96,90.36,119.15,173.15,157.33,58.8,11.91,130.1,103.62,115.07,16.08,259.73,280.47,37.35,32.8,69.02,134.69,17.03,21.16,390.68,198.99,331.66,27.86,97.99,163.32,85.67,107.45,85.43,104.75,37.57,402.57,22.39,91.03,91.7,92.97,91.37,102.24,90.13,89.76,112.71,101.74,117.36,100.77,91.13,105.55,106.76,107.85,106.64,100.41,108.11,90.18,91.21,308.97,43.64,77.96,41.25,308.07,92.84,31.66,15.02,26.38,25.17,381.92,233.81,385.88,527.35,95.69,107.54,94.01,94.42,82.37,114.28
5/15/2023,209.93,8865.029,2263.39,1761.549,1983.24,1945.178,2111.23,74.4,140.26,70.913804,2064.469655,19.32,2133.53,977.48,102.434,1100.76,116.390918,1156.979,801.49,605.06,533.93,1536.3,836.46,2676.65,495.69,231.91,202.16,345.04,52.96,138.89,1133.67,983.51,1159.83,940.02,943.19,3369.83,3154.96,2202.59,8780.81,41.63881,89.83217,28.99254,2.4333,201.1573,98.38,23.33,201.19,84.35,92.03,5.8,34.85,107.93,159.64,13.42,56.5,92.46,55.53,24.74,102,116.68,0.6,113.93,11.58,8.03,73.22,123.36,66.47,17,70.86,18.73103572,48.36,49.07,20.41,33.62,13.13,30.4,7.3,0.834024041,175.88,17.44,437.85,23.12,42.81,8.63,139.53,89.12,82.93,47.1,12.78,68.63,16.99,87.24,39.95,117.93,24.45,92.06,117.59,173.29,158.91,59.12,11.9,130.78,106.28,117.3,16.58,264.63,276.42,36.28,32.69,69.97,134.32,16.95,20.37,393.73,199.64,336.93,28.44,98.33,165.92,87.62,108.82,87.55,104.64,37.805,404.56,22.67,90.84,91.51,93.02,91.47,103.12,90.27,90.53,112.66,102.22,117.85,100.74,91.22,105.74,107.05,107.84,106.74,100.65,108.16,91.08,91.34,309.46,44.33,77.54,41.43,306.48,91.72,33.03,15.81,26.46,25.36,383.41,238.86,383.25,522.5,95.74,107.77,94.1,94.38,84.53,113.89
5/16/2023,209.95,8808.948,2246.767,1736.182,1977.167,1920.179,2106.31,73.88,138.2,70.664494,2034.156337,19.12,2126.88,979.24,102.564,1099.08,116.075282,1154.047,794.47,589.71,528.76,1523.76,825.06,2680.98,487.54,225.85,203.36,337.12,52.11,135.12,1143.48,981.77,1161.69,940.03,941.83,3386.09,3149.96,2204.11,8780.81,41.97742,87.01363,28.41721,2.4638,199.4289,93.6,22.93,194.95,83.05,91.25,5.73,33.96,105.74,158.35,13.41,55.7,90.94,54.91,22.64,101.13,112.34,0.6201,112.2,11.41,8.08,72.36,123.46,65.94,16.55,71.13,18.56697644,49.14,48.93,19.42,32.6,13.12,30.46,7.05,0.831910469,171.08,16.99,425.98,22.89,42.15,8.01,140.6,90.95,82.81,46.92,12.46,68.32,16.37,87.71,38.66,116.81,23.07,90.85,115.99,168.19,155.2,58.38,11.92,129.73,103.79,115.75,16.39,241.41,270.82,36.26,32.19,70.41,130.86,16.53,20.13,386.87,196.87,326.53,28.48,96.66,163.54,85.82,108.33,85.03,103.26,37.625,402.47,21.97,89,89.65,91.57,90.18,102.37,88.82,89.59,110.67,100.76,116.21,99.5,89.9,104.89,106.11,106.73,105.2,99.63,107.09,90.01,90.02,311.74,42.6,75.84,40.48,298.43,91.88,32.11,14.95,24.45,23.85,380.24,238.82,378.4,518.35,94.31,107.21,92.65,92.8,84.75,113.64
